id,session_id,user_id,dist_code,district,school_code,school_name,category,rating,rating_reason,original_message,translated_message,processed_at
649,05g2wi449y4biets4i9g03vl98k0teuv,6,,,,,DRINKING_WATER_RATING,5,Very Satisfied,Very Satisfied,,"May 7, 2026, 8:26 PM"
650,05g2wi449y4biets4i9g03vl98k0teuv,6,,,,,HEALTHCARE_RATING,5,Very Satisfied,Very Satisfied,,"May 7, 2026, 8:26 PM"
651,05g2wi449y4biets4i9g03vl98k0teuv,6,,,,,DIET_MENU_RATING,5,Very Satisfied,Very Satisfied,,"May 7, 2026, 8:26 PM"
654,05g2wi449y4biets4i9g03vl98k0teuv,6,,,,,OVERALL_SATISFACTION_RATING,5,Very Satisfied,Very Satisfied,,"May 7, 2026, 8:26 PM"
"6,924",1hki484eww9gwmf6e99242mw1b0951q8,6,,,,,DRINKING_WATER_RATING,4,rating,5rating,,"May 7, 2026, 8:26 PM"
735,06g8m5liu8pet2mo4hfo42zpur31wb3y,"1,779",504,Y.S.R.,nabard006,New Nabard School B. Matham,EDUCATION_QUALITY_RATING,5,Yes,అవును,Yes,"May 7, 2026, 8:26 PM"
745,06j53ywvtazujxrx8etncsst96cch49f,"5,940",504,Y.S.R.,28203190346,"Dr. B. R. Ambedkar Gurukulam/JC,CHINNACHOWK",EDUCATION_QUALITY_RATING,4,Good,Good,Good,"May 7, 2026, 8:26 PM"
746,06j53ywvtazujxrx8etncsst96cch49f,"5,940",504,Y.S.R.,28203190346,"Dr. B. R. Ambedkar Gurukulam/JC,CHINNACHOWK",PRINCIPAL_SATISFACTION,4,Good,Good,Good,"May 7, 2026, 8:26 PM"
747,06j53ywvtazujxrx8etncsst96cch49f,"5,940",504,Y.S.R.,28203190346,"Dr. B. R. Ambedkar Gurukulam/JC,CHINNACHOWK",CARETAKER_SATISFACTION,4,Good,Good,Good,"May 7, 2026, 8:26 PM"
748,06j53ywvtazujxrx8etncsst96cch49f,"5,940",504,Y.S.R.,28203190346,"Dr. B. R. Ambedkar Gurukulam/JC,CHINNACHOWK",TEACHER_COMMUNICATION_RATING,4,Good,Good,Good,"May 7, 2026, 8:26 PM"
749,06j53ywvtazujxrx8etncsst96cch49f,"5,940",504,Y.S.R.,28203190346,"Dr. B. R. Ambedkar Gurukulam/JC,CHINNACHOWK",DRINKING_WATER_RATING,4,Good,Good,Good,"May 7, 2026, 8:26 PM"
750,06j53ywvtazujxrx8etncsst96cch49f,"5,940",504,Y.S.R.,28203190346,"Dr. B. R. Ambedkar Gurukulam/JC,CHINNACHOWK",HEALTHCARE_RATING,4,Good,Good,Good,"May 7, 2026, 8:26 PM"
751,06j53ywvtazujxrx8etncsst96cch49f,"5,940",504,Y.S.R.,28203190346,"Dr. B. R. Ambedkar Gurukulam/JC,CHINNACHOWK",DIET_MENU_RATING,4,Good morning,Good morning,Good morning,"May 7, 2026, 8:26 PM"
752,06j53ywvtazujxrx8etncsst96cch49f,"5,940",504,Y.S.R.,28203190346,"Dr. B. R. Ambedkar Gurukulam/JC,CHINNACHOWK",SAFETY_MEASURES_RATING,4,Good,Good,Good,"May 7, 2026, 8:26 PM"
753,06j53ywvtazujxrx8etncsst96cch49f,"5,940",504,Y.S.R.,28203190346,"Dr. B. R. Ambedkar Gurukulam/JC,CHINNACHOWK",EXTRACURRICULAR_RATING,4,Good,Good,Good,"May 7, 2026, 8:26 PM"
754,06j53ywvtazujxrx8etncsst96cch49f,"5,940",504,Y.S.R.,28203190346,"Dr. B. R. Ambedkar Gurukulam/JC,CHINNACHOWK",OVERALL_SATISFACTION_RATING,4,Good,Good,Good,"May 7, 2026, 8:26 PM"
795,072uno0tnd87bvvtd7iym8x3z1sp95qe,"6,187",520,VISAKHAPATANAM,28132800334,"Dr. B. R. Ambedkar Gurukulam/JC,SCH_EXCL_VISAKHAPATNAM",EDUCATION_QUALITY_RATING,5,start rating,5 start rating,,"May 7, 2026, 8:26 PM"
796,072uno0tnd87bvvtd7iym8x3z1sp95qe,"6,187",520,VISAKHAPATANAM,28132800334,"Dr. B. R. Ambedkar Gurukulam/JC,SCH_EXCL_VISAKHAPATNAM",PRINCIPAL_SATISFACTION,5,start rating,5 start rating,,"May 7, 2026, 8:26 PM"
797,072uno0tnd87bvvtd7iym8x3z1sp95qe,"6,187",520,VISAKHAPATANAM,28132800334,"Dr. B. R. Ambedkar Gurukulam/JC,SCH_EXCL_VISAKHAPATNAM",CARETAKER_SATISFACTION,5,start rating,5 start rating,,"May 7, 2026, 8:26 PM"
798,072uno0tnd87bvvtd7iym8x3z1sp95qe,"6,187",520,VISAKHAPATANAM,28132800334,"Dr. B. R. Ambedkar Gurukulam/JC,SCH_EXCL_VISAKHAPATNAM",TEACHER_COMMUNICATION_RATING,5,rating,5 rating,,"May 7, 2026, 8:26 PM"
799,072uno0tnd87bvvtd7iym8x3z1sp95qe,"6,187",520,VISAKHAPATANAM,28132800334,"Dr. B. R. Ambedkar Gurukulam/JC,SCH_EXCL_VISAKHAPATNAM",DRINKING_WATER_RATING,5,start rating,5 start rating,,"May 7, 2026, 8:26 PM"
800,072uno0tnd87bvvtd7iym8x3z1sp95qe,"6,187",520,VISAKHAPATANAM,28132800334,"Dr. B. R. Ambedkar Gurukulam/JC,SCH_EXCL_VISAKHAPATNAM",HEALTHCARE_RATING,5,start rating,5 start rating,,"May 7, 2026, 8:26 PM"
801,072uno0tnd87bvvtd7iym8x3z1sp95qe,"6,187",520,VISAKHAPATANAM,28132800334,"Dr. B. R. Ambedkar Gurukulam/JC,SCH_EXCL_VISAKHAPATNAM",DIET_MENU_RATING,5,start rating,5 start rating,,"May 7, 2026, 8:26 PM"
826,07iwtf5356fjmytgdvjr52j2mcku0dfn,"12,677",515,SPSR NELLORE,28192001408,"Dr. B. R. Ambedkar Gurukulam,ADURUPALLI",EDUCATION_QUALITY_RATING,2,Father,Father,,"May 7, 2026, 8:26 PM"
890,08704670s1jpq8s4pbqb7f17d8sezu7t,"12,245",511,KURNOOL,28210500908,"Dr. B. R. Ambedkar Gurukulam/JC,C BELGAL",HEALTHCARE_RATING,5,My rating is 5 it's number one school,మై రేటింగ్ ఇస్ 5  ఇట్స్  నెంబర్ వన్  స్కూల్,My rating is 5 it's number one school,"May 7, 2026, 8:26 PM"
891,08704670s1jpq8s4pbqb7f17d8sezu7t,"12,245",511,KURNOOL,28210500908,"Dr. B. R. Ambedkar Gurukulam/JC,C BELGAL",DIET_MENU_RATING,5,Nice and Neat Food,5 నైస్ అండ్ నీట్ ఫుడ్,5 Nice and Neat Food,"May 7, 2026, 8:26 PM"
892,08704670s1jpq8s4pbqb7f17d8sezu7t,"12,245",511,KURNOOL,28210500908,"Dr. B. R. Ambedkar Gurukulam/JC,C BELGAL",SAFETY_MEASURES_RATING,1,Its Number One Security,5ఇట్స్ నెంబర్ వన్ సెక్యూరిటీ,5Its Number One Security,"May 7, 2026, 8:26 PM"
893,08704670s1jpq8s4pbqb7f17d8sezu7t,"12,245",511,KURNOOL,28210500908,"Dr. B. R. Ambedkar Gurukulam/JC,C BELGAL",EXTRACURRICULAR_RATING,5,yes,5  yes,5 yes,"May 7, 2026, 8:26 PM"
894,08704670s1jpq8s4pbqb7f17d8sezu7t,"12,245",511,KURNOOL,28210500908,"Dr. B. R. Ambedkar Gurukulam/JC,C BELGAL",OVERALL_SATISFACTION_RATING,5,We are happy.,5 మేము హ్యాపీగ ఉన్నాము,5 We are happy.,"May 7, 2026, 8:26 PM"
"6,925",1hki484eww9gwmf6e99242mw1b0951q8,6,,,,,HEALTHCARE_RATING,4,rating,5rating,,"May 7, 2026, 8:26 PM"
"6,926",1hki484eww9gwmf6e99242mw1b0951q8,6,,,,,DIET_MENU_RATING,4,rating,5rating,,"May 7, 2026, 8:26 PM"
994,08v1fy99t68nhgtxsf4vact3c5gjpu7k,"4,044",502,ANANTAPUR,28220600903,"Dr. B. R. Ambedkar Gurukulam/JC,GOOTY (DPIP)",EDUCATION_QUALITY_RATING,5,Yes,Yes,Yes,"May 7, 2026, 8:26 PM"
995,08v1fy99t68nhgtxsf4vact3c5gjpu7k,"4,044",502,ANANTAPUR,28220600903,"Dr. B. R. Ambedkar Gurukulam/JC,GOOTY (DPIP)",PRINCIPAL_SATISFACTION,5,Yes,Yes,Yes,"May 7, 2026, 8:26 PM"
996,08v1fy99t68nhgtxsf4vact3c5gjpu7k,"4,044",502,ANANTAPUR,28220600903,"Dr. B. R. Ambedkar Gurukulam/JC,GOOTY (DPIP)",CARETAKER_SATISFACTION,5,Yes,Yes,Yes,"May 7, 2026, 8:26 PM"
997,08v1fy99t68nhgtxsf4vact3c5gjpu7k,"4,044",502,ANANTAPUR,28220600903,"Dr. B. R. Ambedkar Gurukulam/JC,GOOTY (DPIP)",TEACHER_COMMUNICATION_RATING,5,Yes,Yes,Yes,"May 7, 2026, 8:26 PM"
998,08v1fy99t68nhgtxsf4vact3c5gjpu7k,"4,044",502,ANANTAPUR,28220600903,"Dr. B. R. Ambedkar Gurukulam/JC,GOOTY (DPIP)",DRINKING_WATER_RATING,5,Yes,Yes,Yes,"May 7, 2026, 8:26 PM"
999,08v1fy99t68nhgtxsf4vact3c5gjpu7k,"4,044",502,ANANTAPUR,28220600903,"Dr. B. R. Ambedkar Gurukulam/JC,GOOTY (DPIP)",HEALTHCARE_RATING,5,Yes,Yes,Yes,"May 7, 2026, 8:26 PM"
"1,000",08v1fy99t68nhgtxsf4vact3c5gjpu7k,"4,044",502,ANANTAPUR,28220600903,"Dr. B. R. Ambedkar Gurukulam/JC,GOOTY (DPIP)",DIET_MENU_RATING,5,Yes,Yes,Yes,"May 7, 2026, 8:26 PM"
"1,001",08v1fy99t68nhgtxsf4vact3c5gjpu7k,"4,044",502,ANANTAPUR,28220600903,"Dr. B. R. Ambedkar Gurukulam/JC,GOOTY (DPIP)",SAFETY_MEASURES_RATING,5,Yes,Yes,Yes,"May 7, 2026, 8:26 PM"
"1,002",08v1fy99t68nhgtxsf4vact3c5gjpu7k,"4,044",502,ANANTAPUR,28220600903,"Dr. B. R. Ambedkar Gurukulam/JC,GOOTY (DPIP)",EXTRACURRICULAR_RATING,5,Yes,Yes,Yes,"May 7, 2026, 8:26 PM"
